# zmin zmax pz0 pz1 pz2 pzall
# pz0, pz1, pz2 are p(z) for tomo bins (not normalized)
# pzall is p(z) for non-tomo 
# p(z) is piecewise constant between zmin and zmax
2.383500000000000063e-01 2.473250000000000171e-01 8.634376671339101528e-03 1.693407911353191119e-03 8.579374412669329552e-04 3.727642795055896314e-03
2.473250000000000171e-01 2.563000000000000278e-01 9.552570272332555623e-03 1.735350273384955819e-03 8.579777279429205705e-04 4.047608972741594154e-03
2.563000000000000278e-01 2.652750000000000385e-01 1.064345286778395350e-02 1.851542152228663777e-03 8.394615862081583006e-04 4.443657483347259081e-03
2.652750000000000385e-01 2.742499999999999938e-01 1.186022790356117476e-02 1.981127706751483353e-03 8.584991348074486051e-04 4.898652322009887372e-03
2.742499999999999938e-01 2.832250000000000045e-01 1.313678463302461220e-02 2.150596841789341636e-03 8.724047489653155660e-04 5.385138851838439447e-03
2.832250000000000045e-01 2.922000000000000153e-01 1.465607081614331286e-02 2.259170652888074348e-03 9.067966517963060250e-04 5.939071139567435494e-03
2.922000000000000153e-01 3.011750000000000260e-01 1.615523447592624728e-02 2.376514527524865947e-03 9.092667223186564306e-04 6.478565178081675639e-03
3.011750000000000260e-01 3.101500000000000368e-01 1.768585308311601545e-02 2.470109911314248303e-03 9.082940650882185890e-04 7.019483646585169059e-03
3.101500000000000368e-01 3.191249999999999920e-01 1.911380822967708587e-02 2.590494983822995336e-03 9.342075981384525543e-04 7.544084202094531594e-03
3.191249999999999920e-01 3.281000000000000028e-01 2.019168914189060221e-02 2.588634361970177603e-03 9.033549278195318003e-04 7.892368237971108397e-03
3.281000000000000028e-01 3.370750000000000135e-01 2.120526467960852021e-02 2.559517667496734837e-03 8.698630496885837761e-04 8.209264949239824735e-03
3.370750000000000135e-01 3.460500000000000242e-01 2.217367524500245615e-02 2.545989107733652966e-03 8.271005521302968785e-04 8.513208013479905967e-03
3.460500000000000242e-01 3.550250000000000350e-01 2.290408882379691563e-02 2.490654184495669742e-03 8.225057801529720228e-04 8.736654343502490289e-03
3.550250000000000350e-01 3.639999999999999902e-01 2.344137882151077143e-02 2.434543356049047834e-03 7.698339104443015874e-04 8.879439925140239845e-03
3.639999999999999902e-01 3.729750000000000010e-01 2.385840590902203046e-02 2.401461692858897559e-03 7.202360851071926357e-04 8.990843541150917578e-03
3.729750000000000010e-01 3.819500000000000117e-01 2.383748385764559649e-02 2.368364420591773187e-03 6.492988766973468561e-04 8.949175432898704916e-03
3.819500000000000117e-01 3.909250000000000225e-01 2.368114370979300040e-02 2.361433419580998873e-03 6.247506059136470353e-04 8.886575011102796490e-03
3.909250000000000225e-01 3.999000000000000332e-01 2.328250258785434859e-02 2.336471928831209983e-03 5.880505513237246386e-04 8.733168628597298699e-03
3.999000000000000332e-01 4.088750000000000440e-01 2.303994775364284417e-02 2.343400929565837756e-03 5.458156538413257586e-04 8.640550727987932403e-03
4.088750000000000440e-01 4.178499999999999992e-01 2.304297938057690148e-02 2.453467484205372820e-03 5.142114368261856703e-04 8.667668993206652239e-03
4.178499999999999992e-01 4.268250000000000099e-01 2.302248254244015219e-02 2.594327100983696670e-03 5.086301025519768260e-04 8.705885927846650219e-03
4.268250000000000099e-01 4.358000000000000207e-01 2.289942935732289242e-02 2.827476415749655397e-03 5.023104354870979414e-04 8.740414891624038660e-03
4.358000000000000207e-01 4.447750000000000314e-01 2.311642661557827827e-02 3.165131344423516464e-03 5.151449983206802868e-04 8.929459945666360157e-03
4.447750000000000314e-01 4.537500000000000422e-01 2.340829918924690681e-02 3.607359487084194245e-03 5.320084302085794194e-04 9.179627191490557017e-03
4.537500000000000422e-01 4.627249999999999974e-01 2.354582944481794712e-02 4.046202465259443430e-03 5.398536878455595595e-04 9.374223448139810955e-03
4.627249999999999974e-01 4.717000000000000082e-01 2.394399686445937425e-02 4.627737705987477503e-03 5.525584263526047823e-04 9.704818253489727944e-03
4.717000000000000082e-01 4.806750000000000189e-01 2.459735608956779840e-02 5.418197048590834078e-03 5.586887772473950273e-04 1.018783817588361264e-02
4.806750000000000189e-01 4.896500000000000297e-01 2.531230043673847810e-02 6.318151877281380502e-03 6.065519051985305936e-04 1.074177341930961961e-02
4.896500000000000297e-01 4.986250000000000404e-01 2.591594951258804902e-02 7.298839021687337364e-03 6.809342366596756986e-04 1.129435611370437770e-02
4.986250000000000404e-01 5.076000000000000512e-01 2.616983336673374405e-02 8.449664326189499849e-03 7.717444041915134728e-04 1.179252380176408661e-02
5.076000000000000512e-01 5.165750000000000064e-01 2.616001473683410641e-02 9.627915902517830346e-03 8.614720859412987363e-04 1.221158600248817803e-02
5.165750000000000064e-01 5.255500000000000727e-01 2.605115802397596145e-02 1.097040916605746506e-02 9.383154685047518165e-04 1.264804121558979304e-02
5.255500000000000727e-01 5.345250000000000279e-01 2.522254590242781896e-02 1.237117871701974223e-02 1.036172277084184941e-03 1.287106078867008424e-02
5.345250000000000279e-01 5.434999999999999831e-01 2.408263905912530478e-02 1.393835408844176435e-02 1.134381243187538310e-03 1.304587766565833314e-02
5.434999999999999831e-01 5.524750000000000494e-01 2.293023186698002133e-02 1.582802074687162525e-02 1.236652207282236057e-03 1.332528278573257355e-02
5.524750000000000494e-01 5.614500000000000046e-01 2.146005409301095235e-02 1.790365651321250071e-02 1.387866654941110212e-03 1.357705846553351921e-02
5.614500000000000046e-01 5.704250000000000709e-01 1.974207227683053012e-02 1.959292992944617132e-02 1.491600486642689080e-03 1.360173964413237402e-02
5.704250000000000709e-01 5.794000000000000261e-01 1.796843769866691282e-02 2.131541963830992439e-02 1.610527325416178431e-03 1.362400696925153594e-02
5.794000000000000261e-01 5.883749999999999813e-01 1.609543992958610559e-02 2.300144252565485686e-02 1.744611791895967282e-03 1.360607592032466416e-02
5.883749999999999813e-01 5.973500000000000476e-01 1.423670568993654247e-02 2.459944314579435784e-02 1.823295349599234061e-03 1.354509559466063676e-02
5.973500000000000476e-01 6.063250000000000028e-01 1.256393923507242473e-02 2.631722168861496541e-02 1.940132900100612545e-03 1.359871067048696279e-02
6.063250000000000028e-01 6.153000000000000691e-01 1.089492536088517392e-02 2.778609279333037543e-02 2.044084503462063537e-03 1.356638297275177332e-02
6.153000000000000691e-01 6.242750000000000243e-01 9.489868532173624874e-03 2.905107924903437347e-02 2.116614519126754339e-03 1.354363270164006192e-02
6.242750000000000243e-01 6.332499999999999796e-01 8.222954196747681715e-03 2.984660371559626213e-02 2.229065364951566923e-03 1.342389699143171390e-02
6.332499999999999796e-01 6.422250000000000458e-01 7.065324692119193985e-03 3.000160334313169835e-02 2.391692844858464388e-03 1.314401319188354157e-02
6.422250000000000458e-01 6.512000000000000011e-01 6.019132582949390971e-03 2.971217205021081664e-02 2.467036060470923983e-03 1.272412890019621046e-02
6.512000000000000011e-01 6.601750000000000673e-01 5.076919727653395921e-03 2.967965702290225466e-02 2.669984756221553939e-03 1.246704073025175184e-02
6.601750000000000673e-01 6.691500000000000226e-01 4.247003310019507524e-03 2.962958522437086906e-02 2.905415145512830685e-03 1.225236807088512722e-02
6.691500000000000226e-01 6.781249999999999778e-01 3.537761962241801374e-03 2.933796749771124326e-02 3.105509923151208908e-03 1.198567618316409913e-02
6.781249999999999778e-01 6.871000000000000441e-01 2.939780281764659258e-03 2.874415484918751290e-02 3.416205253456434943e-03 1.169233240784786805e-02
6.871000000000000441e-01 6.960749999999999993e-01 2.355890843140986957e-03 2.771112556721871956e-02 3.755525003419838640e-03 1.126696649665844679e-02
6.960749999999999993e-01 7.050500000000000655e-01 1.901120842359714817e-03 2.656991596502724165e-02 4.083331392284532055e-03 1.084475989115414249e-02
7.050500000000000655e-01 7.140250000000000208e-01 1.590591175809722823e-03 2.536222922754565595e-02 4.534061748745633891e-03 1.048950515371684274e-02
7.140250000000000208e-01 7.229999999999999760e-01 1.366761407523468721e-03 2.421774130758004920e-02 4.935981790231645620e-03 1.016790048214985531e-02
7.229999999999999760e-01 7.319750000000000423e-01 1.165535456555326409e-03 2.326086765721204278e-02 5.354488537986823622e-03 9.921844514751703911e-03
7.319750000000000423e-01 7.409499999999999975e-01 1.053120492737571285e-03 2.233142382444480017e-02 5.770768851229911983e-03 9.713776349721611400e-03
7.409499999999999975e-01 7.499250000000000638e-01 9.304889936877897526e-04 2.110997517908487497e-02 6.209598145168145067e-03 9.412583228654153311e-03
7.499250000000000638e-01 7.589000000000000190e-01 7.834687297012291832e-04 1.969172324315482045e-02 6.728773439052315730e-03 9.064535385471342646e-03
7.589000000000000190e-01 7.678750000000000853e-01 6.741785013429393804e-04 1.829218244793687914e-02 7.286933504396610195e-03 8.748302508590767926e-03
7.678750000000000853e-01 7.768500000000000405e-01 5.976829059968104393e-04 1.696134427257267943e-02 7.890294599233736370e-03 8.480962940144828183e-03
7.768500000000000405e-01 7.858249999999999957e-01 5.410233996240443191e-04 1.573758871963284664e-02 8.479564180180480110e-03 8.251192385761298848e-03
7.858249999999999957e-01 7.948000000000000620e-01 4.860683537335853195e-04 1.455614787955691707e-02 9.136854314497075760e-03 8.058782037953342303e-03
7.948000000000000620e-01 8.037750000000000172e-01 4.452987366997016266e-04 1.339243343503030564e-02 9.919331331733342166e-03 7.918780472220736735e-03
8.037750000000000172e-01 8.127500000000000835e-01 4.035046628102033741e-04 1.230749807062077490e-02 1.085958631313470660e-02 7.857327751423701795e-03
8.127500000000000835e-01 8.217250000000000387e-01 3.625464837404743213e-04 1.126491948251295665e-02 1.188765607573265791e-02 7.839565655340883718e-03
8.217250000000000387e-01 8.306999999999999940e-01 3.359514193907226398e-04 1.022594533455843321e-02 1.304151250291065399e-02 7.869768723363892299e-03
8.306999999999999940e-01 8.396750000000000602e-01 3.263262931366240705e-04 9.332426937003491726e-03 1.407980937020126243e-02 7.915502397670548876e-03
8.396750000000000602e-01 8.486500000000000155e-01 3.153289560357310233e-04 8.462099001124056413e-03 1.504555273776668305e-02 7.944288822171120118e-03
8.486500000000000155e-01 8.576250000000000817e-01 2.906141545987148177e-04 7.689154496870729584e-03 1.586939716935954758e-02 7.953579853073966185e-03
8.576250000000000817e-01 8.666000000000000369e-01 2.806651835463865150e-04 6.891938169904731140e-03 1.655390564414399579e-02 7.913208283046752403e-03
8.666000000000000369e-01 8.755749999999999922e-01 2.747844879174114741e-04 6.243921938655200808e-03 1.708076000708737968e-02 7.871266790979686290e-03
8.755749999999999922e-01 8.845500000000000584e-01 2.693288605571378044e-04 5.626522105255955981e-03 1.780250570395435286e-02 7.904703424802608791e-03
8.845500000000000584e-01 8.935250000000000137e-01 2.401021907903186424e-04 5.007174610183450295e-03 1.805579630241107777e-02 7.773233986222238476e-03
8.935250000000000137e-01 9.025000000000000799e-01 2.195436378997117264e-04 4.408180764165404823e-03 1.805503450003247828e-02 7.566647491958677051e-03
9.025000000000000799e-01 9.114750000000000352e-01 1.985076173782392996e-04 3.789844719675560143e-03 1.780406030895494846e-02 7.269957927781929043e-03
9.114750000000000352e-01 9.204499999999999904e-01 1.821781763561522731e-04 3.294166662821740917e-03 1.738566001744142400e-02 6.959810741809999146e-03
9.204499999999999904e-01 9.294250000000000567e-01 1.729982167415481569e-04 2.805180161310252482e-03 1.691973122881917924e-02 6.638413050704825881e-03
9.294250000000000567e-01 9.384000000000000119e-01 1.637092110662809630e-04 2.380120360483239939e-03 1.629717221378246261e-02 6.285996704326731778e-03
9.384000000000000119e-01 9.473750000000000782e-01 1.537664842719119098e-04 1.991258100478453773e-03 1.573035976813201564e-02 5.964021372165507519e-03
9.473750000000000782e-01 9.563500000000000334e-01 1.561834404562409569e-04 1.701866789442488823e-03 1.524608194218465655e-02 5.706835365749044278e-03
9.563500000000000334e-01 9.653249999999999886e-01 1.466645859838594892e-04 1.436240121878366426e-03 1.484177636008789970e-02 5.480274911932608677e-03
9.653249999999999886e-01 9.743000000000000549e-01 1.296118769187096741e-04 1.193045809806308599e-03 1.404376780847880514e-02 5.127285336964875796e-03
9.743000000000000549e-01 9.832750000000000101e-01 1.274845727508819879e-04 1.044208694511400025e-03 1.349386311137521464e-02 4.893491911500603107e-03
9.832750000000000101e-01 9.922500000000000764e-01 1.248563712414252271e-04 9.498193808117783455e-04 1.302089526698956522e-02 4.703340016917333284e-03
9.922500000000000764e-01 1.001225000000000032e+00 1.222518283434097393e-04 8.919473196275667405e-04 1.254170470461945207e-02 4.523280556657092132e-03
1.001225000000000032e+00 1.010199999999999987e+00 1.203869957666058721e-04 8.152229855094517098e-04 1.224579883053090838e-02 4.398356222673479449e-03
1.010199999999999987e+00 1.019174999999999942e+00 1.162252340539941283e-04 8.086351114462275030e-04 1.207184795086144007e-02 4.336723389239282959e-03
1.019174999999999942e+00 1.028149999999999897e+00 1.231653579735809848e-04 8.018535924267432367e-04 1.188885780168250604e-02 4.275709088292087116e-03
1.028149999999999897e+00 1.037124999999999853e+00 1.212171708337273743e-04 7.821873795038564517e-04 1.175176689673162155e-02 4.222759625821179141e-03
1.037124999999999853e+00 1.046100000000000030e+00 1.278306308314892600e-04 7.869992951456915558e-04 1.151937138598479841e-02 4.149009520135551327e-03
1.046100000000000030e+00 1.055074999999999985e+00 1.248331993243138383e-04 7.715039346520585371e-04 1.127435360158234728e-02 4.061081359066652519e-03
1.055074999999999985e+00 1.064049999999999940e+00 1.430043934086579606e-04 7.998525370026664943e-04 1.124203980955907831e-02 4.065793733616789550e-03
1.064049999999999940e+00 1.073024999999999896e+00 1.496641118615215467e-04 7.983474945677220946e-04 1.106425181880467921e-02 4.008179295918228024e-03
1.073024999999999896e+00 1.081999999999999851e+00 1.614879393016460196e-04 8.161301050647895312e-04 1.101440154471836595e-02 4.001405284052361039e-03
1.081999999999999851e+00 1.090975000000000028e+00 1.691050121341983376e-04 8.276667323356100281e-04 1.117376033803717424e-02 4.060967892397525196e-03
1.090975000000000028e+00 1.099949999999999983e+00 1.831820724715949370e-04 8.605795730040629145e-04 1.125201884464898001e-02 4.102736821197592622e-03
1.099949999999999983e+00 1.108924999999999939e+00 1.876130827697049838e-04 8.489628355691119285e-04 1.115851375664440523e-02 4.069139635109519926e-03
1.108924999999999939e+00 1.117899999999999894e+00 1.863963860536690627e-04 8.366144000654070819e-04 1.124615664968251286e-02 4.093870558177865361e-03
1.117899999999999894e+00 1.126874999999999849e+00 1.878956708045428155e-04 8.315519463238614300e-04 1.128747255615793893e-02 4.106472463750397359e-03
1.126874999999999849e+00 1.135850000000000026e+00 1.884770545267773717e-04 8.359592003199025354e-04 1.132226669971360573e-02 4.119745667086393247e-03
1.135850000000000026e+00 1.144824999999999982e+00 1.929887036584447199e-04 8.348082270998250908e-04 1.132654817356200383e-02 4.122294693838747179e-03
1.144824999999999982e+00 1.153799999999999937e+00 1.884120963418196111e-04 8.341936951452024688e-04 1.129771407329385399e-02 4.110942199354941651e-03
1.153799999999999937e+00 1.162774999999999892e+00 1.975855039502014609e-04 8.456497010577835151e-04 1.129429883880451319e-02 4.116674611936979242e-03
1.162774999999999892e+00 1.171749999999999847e+00 2.133753348578359813e-04 8.315482546035937294e-04 1.120683584742217416e-02 4.088051644522939024e-03
1.171749999999999847e+00 1.180725000000000025e+00 2.167355863728835620e-04 8.162184864054085288e-04 1.094617488480922017e-02 3.997076764195865890e-03
1.180725000000000025e+00 1.189699999999999980e+00 2.087715597298260301e-04 7.775576690355418203e-04 1.048917064801915128e-02 3.829033302504220807e-03
1.189699999999999980e+00 1.198674999999999935e+00 2.026184291013788364e-04 7.346004366873170243e-04 1.009238402700975666e-02 3.680258700762042631e-03
1.198674999999999935e+00 1.207649999999999890e+00 2.046122696129030604e-04 7.059852588638158106e-04 9.665938456697832984e-03 3.529077367336948007e-03
1.207649999999999890e+00 1.216624999999999845e+00 2.206482161369036413e-04 7.195604000064665913e-04 9.328056623862627725e-03 3.426182093743259955e-03
1.216624999999999845e+00 1.225600000000000023e+00 2.280667556360498744e-04 7.025203372794908922e-04 8.997538792775138308e-03 3.312676968164704732e-03
1.225600000000000023e+00 1.234574999999999978e+00 2.282824922520102656e-04 6.889486172991874519e-04 8.754360511898751779e-03 3.227074099417209189e-03
1.234574999999999978e+00 1.243549999999999933e+00 2.257948175306404882e-04 6.724179564781626465e-04 8.560484256041460752e-03 3.156038307955281400e-03
1.243549999999999933e+00 1.252524999999999888e+00 2.141045489328810385e-04 6.342059500860326238e-04 8.406040947784722273e-03 3.087875123886183338e-03
1.252524999999999888e+00 1.261499999999999844e+00 1.982936031802257310e-04 6.314168372450976738e-04 8.353901257543046299e-03 3.064276940650388636e-03
1.261499999999999844e+00 1.270475000000000021e+00 1.977923838938929857e-04 6.235828344182863317e-04 8.315021923159901518e-03 3.048525915523767754e-03
1.270475000000000021e+00 1.279449999999999976e+00 1.964474100778115090e-04 6.092195546478432070e-04 8.374497531424668004e-03 3.063142926467889420e-03
1.279449999999999976e+00 1.288424999999999931e+00 1.952396904956481456e-04 6.197627663350665237e-04 8.435602431557425590e-03 3.086643951718565093e-03
1.288424999999999931e+00 1.297399999999999887e+00 1.933186777206731956e-04 6.271878708798131127e-04 8.356082383149551068e-03 3.061938602935162460e-03
1.297399999999999887e+00 1.306374999999999842e+00 1.931990690441093153e-04 6.359141657060876423e-04 8.160889863546110651e-03 2.999663940390362438e-03
1.306374999999999842e+00 1.315350000000000019e+00 1.784819562222745399e-04 6.238520065142168355e-04 7.953180636078055477e-03 2.921424436140218281e-03
1.315350000000000019e+00 1.324324999999999974e+00 1.859140305993751074e-04 6.327249702521339347e-04 7.792549392589656274e-03 2.873249200283457382e-03
1.324324999999999974e+00 1.333299999999999930e+00 1.813398087411417434e-04 6.036043098138891595e-04 7.416722596213432515e-03 2.736603564773801289e-03
1.333299999999999930e+00 1.342274999999999885e+00 1.870640236993849261e-04 5.936734477493206584e-04 7.041987580439946527e-03 2.610144926406987153e-03
1.342274999999999885e+00 1.351249999999999840e+00 1.879790476790903415e-04 5.581280777485355489e-04 6.573188170489358516e-03 2.442161544942956196e-03
1.351249999999999840e+00 1.360225000000000017e+00 1.839198684553668638e-04 5.419347363167464991e-04 6.127482364454359121e-03 2.286672223304093109e-03
1.360225000000000017e+00 1.369199999999999973e+00 1.842628594964442097e-04 5.443473141824761892e-04 5.768922178002566792e-03 2.167928978740513071e-03
1.369199999999999973e+00 1.378174999999999928e+00 1.830801775140228111e-04 5.373197340163391074e-04 5.525911495425905699e-03 2.084095399922174154e-03
1.378174999999999928e+00 1.387149999999999883e+00 1.833320921703509676e-04 5.463476745196106090e-04 5.371934112480478141e-03 2.035799581453293094e-03
1.387149999999999883e+00 1.396124999999999838e+00 1.932775755084849430e-04 5.368971690866870816e-04 5.251515151759362024e-03 1.995779618360794903e-03
1.396124999999999838e+00 1.405100000000000016e+00 2.160327535027025422e-04 5.529601085147323744e-04 5.194928597555970549e-03 1.989827669036854565e-03
1.405100000000000016e+00 1.414074999999999971e+00 2.181141318944244923e-04 5.410108962164349123e-04 5.102635997355909128e-03 1.955741392417821752e-03
1.414074999999999971e+00 1.423049999999999926e+00 2.241891328369413074e-04 5.560975799798187000e-04 5.055716981467903506e-03 1.947132025856669309e-03
1.423049999999999926e+00 1.432024999999999881e+00 2.202082203938695258e-04 5.666465331560689581e-04 5.023959802739166522e-03 1.938720279452203245e-03
1.432024999999999881e+00 1.440999999999999837e+00 2.259966827318158884e-04 5.728444489218868394e-04 4.948920108576389948e-03 1.917670611475088454e-03
1.440999999999999837e+00 1.449975000000000014e+00 2.281927724892162572e-04 5.754627074981254068e-04 4.875624198842401155e-03 1.894813621937642845e-03
1.449975000000000014e+00 1.458949999999999969e+00 2.252442179988167661e-04 5.707833757912970062e-04 4.738160641829309259e-03 1.846397464619089351e-03
1.458949999999999969e+00 1.467924999999999924e+00 2.311995824443482787e-04 5.741700587933388361e-04 4.504332018795981045e-03 1.771475142384541877e-03
1.467924999999999924e+00 1.476899999999999880e+00 2.295247340721120631e-04 5.560229778421055561e-04 4.206485977580175055e-03 1.665474448885097183e-03
1.476899999999999880e+00 1.485875000000000057e+00 2.109558001549817713e-04 5.173855400847067552e-04 3.905009862271590585e-03 1.545808564727057946e-03
1.485875000000000057e+00 1.494850000000000012e+00 1.996247611367337165e-04 4.963399603203406561e-04 3.529942649619944965e-03 1.409853957654657155e-03
1.494850000000000012e+00 1.503824999999999967e+00 1.901536800196051134e-04 4.676953034521285648e-04 3.136384997871168815e-03 1.265817728641773681e-03
1.503824999999999967e+00 1.512799999999999923e+00 1.864523167650727323e-04 4.427599109074836998e-04 2.818624663939376610e-03 1.150235089177703302e-03
1.512799999999999923e+00 1.521774999999999878e+00 1.784987416755178197e-04 4.161446002749901070e-04 2.484101014653739437e-03 1.027081595961590625e-03
1.521774999999999878e+00 1.530750000000000055e+00 1.686769295156796862e-04 3.917297200121919610e-04 2.216429516624600967e-03 9.263486498412090708e-04
1.530750000000000055e+00 1.539725000000000010e+00 1.739485835969096985e-04 3.783676111908012619e-04 1.966597543916910260e-03 8.402799414130686850e-04
1.539725000000000010e+00 1.548699999999999966e+00 1.831401283081217346e-04 3.692277986786711257e-04 1.773973720266860130e-03 7.760155313719060196e-04
1.548699999999999966e+00 1.557674999999999921e+00 1.817965634261724359e-04 3.534848843524710199e-04 1.613367903635441747e-03 7.167265752327168149e-04
1.557674999999999921e+00 1.566649999999999876e+00 1.798664774531177478e-04 3.436449849301274114e-04 1.505346636852398579e-03 6.767568793894277422e-04
1.566649999999999876e+00 1.575625000000000053e+00 1.800395278538247795e-04 3.394504797886176736e-04 1.442012209500934507e-03 6.542812936421440670e-04
1.575625000000000053e+00 1.584600000000000009e+00 1.821534218062728281e-04 3.378269286895763590e-04 1.420584893353773895e-03 6.472941938166561649e-04
1.584600000000000009e+00 1.593574999999999964e+00 1.843917589780501981e-04 3.425112679370134381e-04 1.373682643812552300e-03 6.339476050851237639e-04
1.593574999999999964e+00 1.602549999999999919e+00 1.900350463888659668e-04 3.483409450846910505e-04 1.359987896939466277e-03 6.331993528347412215e-04
1.602549999999999919e+00 1.611524999999999874e+00 1.946872825445568171e-04 3.690160524923816491e-04 1.362090308126214693e-03 6.423366957534990549e-04
1.611524999999999874e+00 1.620500000000000052e+00 2.028430359220188546e-04 3.811625099366229780e-04 1.353675987639481630e-03 6.462915907700370662e-04
1.620500000000000052e+00 1.629475000000000007e+00 2.029673102508640858e-04 3.792052552035315104e-04 1.341483619424800383e-03 6.416122707370069869e-04
1.629475000000000007e+00 1.638449999999999962e+00 1.968623926183719636e-04 3.778811320340632034e-04 1.310929698980649576e-03 6.289402097060194010e-04
1.638449999999999962e+00 1.647424999999999917e+00 2.002985620884038288e-04 3.810425519463590620e-04 1.263191916786564079e-03 6.152067816349041313e-04
1.647424999999999917e+00 1.656399999999999872e+00 1.976334998964284612e-04 3.734221217962005565e-04 1.201099743023054936e-03 5.910590517213331696e-04
1.656399999999999872e+00 1.665375000000000050e+00 1.937026932447892611e-04 3.646651395654806112e-04 1.114523732725036754e-03 5.579401117103990025e-04
1.665375000000000050e+00 1.674350000000000005e+00 1.843205028952778809e-04 3.475609130150705156e-04 1.031414352979447566e-03 5.213815646402493930e-04
1.674350000000000005e+00 1.683324999999999960e+00 1.830311437077617581e-04 3.461738794339553130e-04 9.756288507604303972e-04 5.018728757896223506e-04
1.683324999999999960e+00 1.692299999999999915e+00 1.759529876525127510e-04 3.310842745627582610e-04 9.085931218236387077e-04 4.721172652657045095e-04
1.692299999999999915e+00 1.701274999999999871e+00 1.709017083638582888e-04 3.044121952049946909e-04 8.362825018460568307e-04 4.374194558009657447e-04
1.701274999999999871e+00 1.710250000000000048e+00 1.607050403541019506e-04 2.752720028621281944e-04 7.510853111978510943e-04 3.958844262848196108e-04
1.710250000000000048e+00 1.719225000000000003e+00 1.585932983031445871e-04 2.683413555654060143e-04 6.735682609335979024e-04 3.670031163073228454e-04
